,demand_point_index,x_coordinate,y_coordinate,2016,2017,2018,2019,2020,2021,2022,2023,2024,demand_point_index,x_coordinate,y_coordinate,supply_point_ka_index
3801,3801,25.5,59.5,0.05669546846408,0.1245899847527629,0.2559992189827524,0.5894807640131137,1.135400643003941,1.8470931984446228,1.9939146383733324,2.972200813886326,3.591714692288872,3801,25.5,59.5,93
3802,3802,26.5,59.5,0.0930047270772746,0.2069485520666809,0.549340565117711,1.2746838786847494,2.0160981410397105,2.7087921515666515,4.496711768471197,5.144859265182175,6.083714025662734,3802,26.5,59.5,93
3803,3803,27.5,59.5,0.1174225073805583,0.2580495809302055,0.5901529585112398,1.5547733951120848,2.5924648651038256,2.9337997567848726,4.296191302884609,6.118935067231123,6.776982771549242,3803,27.5,59.5,52
3804,3804,28.5,59.5,0.1914913416770258,0.4472199723348692,0.890887478202941,2.2599529959825504,3.847078636621187,4.347365861357961,5.067296081990367,8.874928849998186,8.617466709845173,3804,28.5,59.5,52
3805,3805,29.5,59.5,0.2183900862347925,0.4784274140100815,0.8025425831760243,2.4207594827114693,4.159422311047494,4.651284408457772,4.834870450254015,5.390159670839365,7.498126852742266,3805,29.5,59.5,52
3806,3806,30.5,59.5,1.0868361940537583,2.0787979850267355,4.751812277626043,12.316576558933347,21.05094339936561,23.163460163011667,25.74836050170237,27.58314505123168,34.33545325819632,3806,30.5,59.5,5
3807,3807,31.5,59.5,1.1117033698257468,2.463752940660291,6.091395086542078,15.12900491295192,22.89457368686596,28.67264241199513,30.04766468162277,36.02421568885716,41.40906012163725,3807,31.5,59.5,5
3808,3808,32.5,59.5,0.235684811101405,0.5410765283065989,1.2470469318371071,3.102848419207749,5.043350655194288,5.266099625941987,6.123838645333867,6.47371720896098,7.230309321728645,3808,32.5,59.5,5
3809,3809,33.5,59.5,0.2314150529242025,0.5458795206443519,1.1824220097203908,2.9262521007675555,4.475164762014977,5.51438453101242,6.67539807093064,7.818199926540195,8.689660462477802,3809,33.5,59.5,5
3810,3810,34.5,59.5,0.2315674368805442,0.59300160974101,1.0455832723866418,2.615469668754696,4.202391275786457,4.916508435925271,6.6895836224318845,6.609475204652717,7.85679068333969,3810,34.5,59.5,5
3811,3811,35.5,59.5,0.2029358466628456,0.5798593438836781,1.0899071869208328,2.5061370138779497,3.9333940546972297,5.193588102486821,5.984651349421977,6.4830080151819125,9.022392387911829,3811,35.5,59.5,1
3812,3812,36.5,59.5,0.220893114710919,0.5750324504469733,1.1833638837222284,2.6422294048076864,4.357486123345125,5.492087708562708,6.6574433770455785,6.837072477405701,7.88417894628274,3812,36.5,59.5,1
3813,3813,37.5,59.5,0.2160111614975768,0.5302094740173338,1.078704431277082,2.285785137179732,3.9450504960542734,5.172780487635252,6.705944686051402,9.902231640937996,9.794605343412602,3813,37.5,59.5,1
3814,3814,38.5,59.5,0.5068730721591423,1.222488263126247,2.382858690224492,4.978412462558811,8.895601727156404,12.980136094073751,18.3782956830315,23.88319571664867,26.51543425796471,3814,38.5,59.5,1
3815,3815,39.5,59.5,0.1602595582755777,0.3912355425795766,0.5933704063903374,1.443473377595343,2.131771532041787,4.511369108809176,6.175511774024274,8.555521810234085,8.451593514079006,3815,39.5,59.5,72
3816,3816,40.5,59.5,0.0973344444286178,0.2154669573383389,0.3798053304080401,0.9658938898103894,1.536646863414043,2.68230965368812,3.5765496117993445,5.159164355701356,5.230566718044861,3816,40.5,59.5,72
3817,3817,41.5,59.5,0.1190099262946755,0.2275111886383236,0.4814273540360003,1.2426429605723894,1.9166172785639175,3.380035710619298,4.058747185948012,6.108413613714213,5.876648845432249,3817,41.5,59.5,72
3818,3818,42.5,59.5,0.198968413670503,0.4078165305059519,0.7110837881676596,2.087465940266484,3.142790927594676,4.650928432709812,6.9633099984463085,9.480852409638024,9.31543221393245,3818,42.5,59.5,72
3819,3819,43.5,59.5,0.1779292879814441,0.3885142596250615,0.7554105177126205,2.011346674372468,3.306009589421435,4.598043030828786,6.952084995953924,9.494393882750376,8.931874156387273,3819,43.5,59.5,72
3820,3820,44.5,59.5,0.191172306411321,0.4003477699279992,0.7670531142071156,2.1762083993692896,3.834399688570613,5.414951215459009,7.718457444195155,9.907838901549306,9.866177132481472,3820,44.5,59.5,2
3821,3821,45.5,59.5,0.1601282615039394,0.349208340049649,0.6609666964725761,1.8115514951478533,3.069987239000997,4.41472412298951,6.585346000999883,9.27602242269937,8.51554543849106,3821,45.5,59.5,2
3822,3822,46.5,59.5,0.0804265307391811,0.1625603528013459,0.2563587089255192,1.371839178715765,2.18571386846083,3.1216863292741026,4.106268741909411,5.609290867739906,6.42739219089001,3822,46.5,59.5,2
3823,3823,47.5,59.5,0.0794576202597048,0.1596695068090508,0.4316543467607123,1.370786699210307,2.002949787857933,2.8940349644725525,3.996862168830252,4.876076673968504,6.394506013686573,3823,47.5,59.5,2
3824,3824,48.5,59.5,0.1547456463908935,0.2818685441002471,0.587269363671517,1.6153483657042296,2.4486436435408545,4.084099240316551,6.431847895579178,8.579273603217203,8.432247435360548,3824,48.5,59.5,2
3825,3825,49.5,59.5,0.1323120473975332,0.2750926282432587,0.5310830324235931,1.5702931541005654,2.1809681875661098,4.009392631577943,6.146014169267789,6.447923665336481,7.332348473695746,3825,49.5,59.5,2
3826,3826,50.5,59.5,0.2455567826041443,0.3823764967711401,1.0308829960780472,2.215232926365101,3.788660664907279,5.580563550897034,7.263256289219043,10.184215775010838,9.702509747175467,3826,50.5,59.5,2
3827,3827,51.5,59.5,0.195823534852989,0.4090772291089224,0.9434453391627065,2.0280660208012,2.9039018958799354,4.470761854445571,7.418444106126856,9.542637426237432,9.485671264604502,3827,51.5,59.5,16
3828,3828,52.5,59.5,0.1819776826715287,0.3826083815091597,0.6585283153224701,1.6864641166786605,2.8805960907613217,4.116840068431515,6.698003080016975,9.286592114064186,9.388265336685096,3828,52.5,59.5,16
3829,3829,53.5,59.5,0.1219441375165758,0.2747013351382459,0.3823669932425146,1.240596393018446,1.7838112907587609,2.8459944644761723,3.669326169427796,4.365113351963467,5.842061522022944,3829,53.5,59.5,16
3830,3830,54.5,59.5,0.1137548723774306,0.2691589574152265,0.4814960727695875,1.321104827955076,2.128980943845765,2.8904570347500136,3.9699881050390986,5.268299279935112,6.305660717586068,3830,54.5,59.5,16
3831,3831,55.5,59.5,0.1402108537457487,0.2994941822087588,0.568195872907149,1.397640135231172,2.4014998170679696,3.5085379017886003,5.029957751994817,6.2580960020963925,6.8942477817890895,3831,55.5,59.5,16
3832,3832,56.5,59.5,0.1632872083822775,0.3191607013362793,0.5627644812942253,1.6536540554110075,2.6677586692306523,3.476412374281274,5.516347296385069,7.822731865298915,7.742319336527003,3832,56.5,59.5,16
3833,3833,57.5,59.5,0.1936155383105531,0.4114116713833703,0.7926217520138735,1.9010321123822225,3.211967876753651,4.470481381263723,5.917023586740015,8.007236822614763,8.561546654788716,3833,57.5,59.5,16
3834,3834,58.5,59.5,3.111994210959325,5.4572704045826095,10.657891705495876,28.809193886288178,39.770699325491634,59.87537352842829,82.73512708061126,103.57496046587264,119.83958257922606,3834,58.5,59.5,16
3835,3835,59.5,59.5,1.7456096647496349,3.084114597712024,4.875311171333822,10.875017039578005,23.455404979299004,27.512481281127496,35.57742133174351,36.60708133432009,62.993222059280896,3835,59.5,59.5,16
3836,3836,60.5,59.5,0.8069526634032383,1.5762966013587172,2.5491074736673625,6.688163520302516,13.805670032881723,17.97907518176096,25.485663268204203,33.006622082306954,48.04970539026555,3836,60.5,59.5,16
3837,3837,61.5,59.5,0.813378749377057,1.503710066189568,2.5410561682802566,5.841703616527375,11.751049061410034,15.643412515031626,21.647556044610266,36.93707448139161,39.2741891596809,3837,61.5,59.5,16
3838,3838,62.5,59.5,0.5061503609779492,1.222551059286797,1.9501723370901063,4.751370861442144,10.035156317252524,14.620937377523587,22.740904109007857,34.94004743546799,43.61967836165804,3838,62.5,59.5,16
3839,3839,63.5,59.5,0.4482801416915975,1.0143132756070303,1.7598301134967624,4.693379120863084,7.383964186898066,13.41036463283212,20.6361512054625,32.45279031842354,34.840449097313474,3839,63.5,59.5,16
3840,3840,0.5,60.5,0.0182733132449159,0.0326346688045554,0.0547603353886329,0.1504199857841096,0.214246165935607,0.3067676893867012,0.4980974977747936,0.702353511898048,0.8147100422929924,3840,0.5,60.5,61
3841,3841,1.5,60.5,0.017939986172807,0.0349187473682476,0.0563818376465887,0.1651002565560484,0.2267065517125953,0.3434418239877617,0.573877552394614,0.9178659657182252,0.9490626273174796,3841,1.5,60.5,61
3842,3842,2.5,60.5,0.0179280817820763,0.0461089926595261,0.0636219812225413,0.1645905360200457,0.2830868649994978,0.3843146684909568,0.6046375852096066,0.8319160435122491,1.020061580710816,3842,2.5,60.5,61
3843,3843,3.5,60.5,0.0306313299208907,0.0700008137457847,0.0749502810257775,0.1998492933563689,0.3084302146487528,0.4796803964296353,0.6859390447826863,0.9362948490426366,1.2499746958238072,3843,3.5,60.5,61
3844,3844,4.5,60.5,0.0501406870353855,0.0874081647912614,0.2138630744266092,0.3642510739336119,0.5878717530623225,0.8242783872247038,1.0611864240458495,1.6491513547574514,1.8135575110589144,3844,4.5,60.5,61
3845,3845,5.5,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845,5.5,60.5,61
3846,3846,6.5,60.5,0.0345065670724465,0.0689419219725702,0.0937593644193533,0.2805056788205201,0.6440671447511173,0.9558538056280655,1.2023052585982807,1.695431119897906,1.775030278107524,3846,6.5,60.5,61
3847,3847,7.5,60.5,0.0280114636828604,0.0544144626108143,0.0851231106963529,0.2507119177798874,0.4945073790229136,0.8042711187699535,1.0531575110219566,1.4085786785579903,1.636971695716528,3847,7.5,60.5,44
3848,3848,8.5,60.5,0.0237809854837653,0.0533762832613636,0.1056007284147502,0.2521052856557939,0.6328295281177205,0.8499779723238544,0.9919695030282444,1.7815809835346472,1.9689261105684464,3848,8.5,60.5,44
3849,3849,9.5,60.5,0.0253570058702894,0.0510921335750098,0.1105544584738697,0.3234080345222646,0.5636413466198076,0.8424197774338882,1.1375071426846293,1.8287438266863671,2.0018147305601937,3849,9.5,60.5,44
3850,3850,10.5,60.5,0.0331924978735931,0.0747357127550325,0.1389782065858026,0.4272435026619565,0.7798342559071397,1.060567581086182,1.3800778062429464,2.12705711723149,2.3510324637471767,3850,10.5,60.5,44
3851,3851,11.5,60.5,0.0961006538397458,0.1620323358158152,0.3806872151893252,0.9837160901462004,1.2555289476792892,2.1563912011016426,2.7188176451431745,2.86115439169969,4.728431342578767,3851,11.5,60.5,44
3852,3852,12.5,60.5,0.1446942975871528,0.2929450307402281,0.6856608296555485,1.6234780631633188,2.8461319211213265,3.798719660183033,5.438780842725728,6.970359063399904,8.323328295716374,3852,12.5,60.5,44
3853,3853,13.5,60.5,0.0930661237662383,0.2165407422476248,0.4431791509963479,0.923106876385897,1.6724656904742756,2.1144705849608405,2.5993566367342225,3.860238809307602,4.8344747011409925,3853,13.5,60.5,44
3854,3854,14.5,60.5,0.0488760528956769,0.1036231447386607,0.2057343672706979,0.5525020785104855,0.8794688469506795,1.343960554172368,1.4977615301841476,2.274858463531116,2.6548396062990984,3854,14.5,60.5,44
3855,3855,15.5,60.5,0.065731999165709,0.1297248855652119,0.2312709482386869,0.5300182772359352,1.1809099970046286,1.5873719522292822,2.042288129314003,2.9387548135986608,3.512715595140314,3855,15.5,60.5,44
3856,3856,16.5,60.5,0.0544429579116181,0.1154582093751832,0.1850697634826136,0.4764299918486115,1.0616015570152646,1.4108443249316374,1.6589961893888434,2.7933389890094538,3.0768011732054363,3856,16.5,60.5,93
3857,3857,17.5,60.5,0.1212339777541875,0.1977144875742144,0.3908828086041051,1.0251146163717988,1.5475198388990907,2.43136152068533,2.987938904710106,3.412857166539379,4.628783302536528,3857,17.5,60.5,93
3858,3858,18.5,60.5,0.1412612645739838,0.2559576577600611,0.588920206852905,1.223886650985528,1.7407091657385363,2.302577308631439,3.3109805180617364,4.407609171360653,5.1002776457551455,3858,18.5,60.5,93
3859,3859,19.5,60.5,0.1751967975275904,0.3455622455305259,0.7338574934256055,1.7801483899440598,2.625003004656936,3.95025679307686,5.317181291166094,8.171832788775792,7.256955892417255,3859,19.5,60.5,93
3860,3860,20.5,60.5,0.1540322462338374,0.2729342997572793,0.7139260878718504,1.8220338954924429,2.867596374002704,3.9902144877823855,5.012610436283539,7.376192809536281,7.947734775337831,3860,20.5,60.5,93
3861,3861,21.5,60.5,0.1400690104826919,0.2663396197780483,0.5216331542315442,1.1904774206615385,2.196261587205459,3.295791834673323,3.8995162759046456,5.576799341172655,6.129450833912058,3861,21.5,60.5,93
3862,3862,22.5,60.5,0.1467589587598656,0.2476803481725581,0.462231079506262,1.1169292691436516,1.5749316371806932,2.2132036997309763,3.266270865396977,3.967219560138784,4.615078833828552,3862,22.5,60.5,93
3863,3863,23.5,60.5,0.1301192416675066,0.2742613634192095,0.5132445392488957,1.3809763189596032,1.9782442979570367,2.730192153805841,3.842906741658511,4.57097245485461,5.822523803856842,3863,23.5,60.5,93
3864,3864,24.5,60.5,0.0666079683584239,0.1500728511466642,0.2478986650911031,0.5945951132295584,1.0818945639570798,1.3614597640981885,1.6820843653860056,2.555700212829871,3.387047472291337,3864,24.5,60.5,93
3865,3865,25.5,60.5,0.0482831276224429,0.1168698497135516,0.2198131711011341,0.6763624234624293,1.2768002024097198,1.6803196899645283,2.173997036015067,2.4710934864084275,3.8326749592219778,3865,25.5,60.5,93
3866,3866,26.5,60.5,0.1162627962596666,0.23382768418927,0.3842864883459287,0.819268650797478,2.094381201751166,3.396512990506924,4.707426232972809,5.800356285950951,6.860480874601559,3866,26.5,60.5,93
3867,3867,27.5,60.5,0.1469654804833715,0.312491003908851,0.6143704733471725,1.752335373788457,2.2767871200870733,3.086264609335116,4.494409014396388,5.397115877056457,6.487982423042143,3867,27.5,60.5,52
3868,3868,28.5,60.5,0.2133383795521265,0.4178018446754336,0.7859532038338579,2.198874849960677,3.450521409910104,4.068709880468743,5.734299719642421,8.979158480287706,9.206766108234474,3868,28.5,60.5,52
3869,3869,29.5,60.5,0.1670200792794952,0.4011149370102156,0.7876464112404286,1.964704893034742,3.03013041083485,3.57041647718232,4.699740205201964,7.908210433791468,7.91110380887484,3869,29.5,60.5,5
3870,3870,30.5,60.5,0.2151431525190696,0.4653550261163301,0.8125019487677989,2.3646449589295058,3.643815195729201,4.4861254084396265,4.994815650029283,5.722208238125432,6.708427646226287,3870,30.5,60.5,5
3871,3871,31.5,60.5,0.2550375549614205,0.5178308299356033,1.126731027838261,2.494335059703178,4.270872664114525,4.677976265618669,6.436373826329762,6.231850557965159,8.404558228149247,3871,31.5,60.5,5
3872,3872,32.5,60.5,0.2084774319403513,0.5620315416778747,1.1172539474390508,2.4751742047981966,4.87624829602398,5.262862567684839,7.317244196883223,6.559186089761716,8.280236202463426,3872,32.5,60.5,5
3873,3873,33.5,60.5,0.2103137823653829,0.6043964468674784,1.0610724734716468,2.630263441605317,4.298965494296708,5.229857031566669,6.592095992455721,12.363440782032557,11.975484556397747,3873,33.5,60.5,5
3874,3874,34.5,60.5,0.1569868307457603,0.4526703121141379,1.0863907207969576,2.287548709854265,3.979843301624389,4.668414100014677,6.261748437862756,9.598910664460226,8.874660441990498,3874,34.5,60.5,5
3875,3875,35.5,60.5,0.2095713065090775,0.5723002507738837,1.074262375731888,2.39212796007774,4.381265849723127,5.062805830016925,7.072020298673722,11.002672006982747,10.822609980685955,3875,35.5,60.5,1
3876,3876,36.5,60.5,0.195019762843939,0.5583955154091067,1.0448323246000404,2.4292645891833726,3.937912288733096,5.196634376435364,6.852803512688285,7.844361420719874,9.509800795589136,3876,36.5,60.5,1
3877,3877,37.5,60.5,0.2142320627895909,0.5633176872899176,0.9972737869509152,2.3878203309873034,3.920785758981312,5.407916048675455,6.240869399907597,6.003493411880053,7.924316767573234,3877,37.5,60.5,1
3878,3878,38.5,60.5,0.2306664688950131,0.5412019529856056,0.9360834020009428,2.169406618934423,3.834390988765971,4.871480782747384,6.491774517013917,10.150014095532828,9.919774909846458,3878,38.5,60.5,1
3879,3879,39.5,60.5,0.2189478370357524,0.5333854451497024,0.988492217012291,2.083287813401272,3.7933659927513177,4.937879001809731,8.080698444946961,10.925389582716896,9.832504673818978,3879,39.5,60.5,72
3880,3880,40.5,60.5,0.2220976427728838,0.5663625312607722,0.9077511971780272,2.0021445627697925,3.718853802301771,5.3974504538408485,8.043662229448056,10.735682271786091,10.377304837417872,3880,40.5,60.5,72
3881,3881,41.5,60.5,0.2020963391710328,0.4104069600724535,0.7351438659710651,1.7277100204668094,2.2285002286631177,5.134211446870672,7.108759378671788,9.54084712220308,9.447634210729628,3881,41.5,60.5,72
3882,3882,42.5,60.5,0.223622260305043,0.4744000774176429,0.9185591799588818,2.1115462511790346,3.7457520131395943,4.974325504142591,8.008310916595612,10.744754233080236,10.3520992257151,3882,42.5,60.5,72
3883,3883,43.5,60.5,0.2030504202046256,0.4612806072656714,0.8010461494584507,2.3091115086236718,4.1167940431516925,5.792158107079592,6.201709449149036,9.116413625373369,10.618653708821068,3883,43.5,60.5,72
3884,3884,44.5,60.5,0.1843856025475083,0.3860688197563461,0.7261205199163672,2.2468230852917173,4.09566330977667,5.41738833723186,7.09887820950042,9.658217409017904,10.48464089297196,3884,44.5,60.5,2
3885,3885,45.5,60.5,0.1657225904928564,0.2889481972574608,0.6113591962646198,1.6664810659674862,3.215555120808574,4.517389957662243,6.336727237718228,9.71056051905565,9.509521927861666,3885,45.5,60.5,2
3886,3886,46.5,60.5,0.1131458173695302,0.2163980538787797,0.3845081776528322,1.2247371672067533,3.0029866575131985,3.602167734734091,4.870263997252493,6.414084893072794,7.206745498632898,3886,46.5,60.5,2
3887,3887,47.5,60.5,0.1545780486310146,0.3376229253772595,0.6360368060992903,2.149679400519999,3.4522752181046386,3.819116841724133,6.892134903244772,9.41968455629088,8.873232617762485,3887,47.5,60.5,2
3888,3888,48.5,60.5,0.18201072086717,0.3418312936272453,0.7298473351662643,1.9822676921939877,3.611375239097706,4.7518460174394335,6.6037222172516445,9.915869108279695,9.063944177748406,3888,48.5,60.5,2
3889,3889,49.5,60.5,0.190597303680136,0.3695114356625738,0.7790050481319741,2.2268374364427377,3.56868706114413,4.617321586486675,6.946006582960096,9.470072477550657,9.431107046353851,3889,49.5,60.5,2
3890,3890,50.5,60.5,0.2063864248161231,0.3631287236411374,0.9670089787780338,2.49865249684937,3.8554239374633537,4.9922627100239225,7.917640158041324,9.747173740195256,10.819975417958997,3890,50.5,60.5,2
3891,3891,51.5,60.5,0.1136498965005122,0.2579392479182869,0.5373926753344076,1.6386291676683795,2.362141626896784,2.927272383397104,4.372287574260679,5.051691208587282,6.273067118701831,3891,51.5,60.5,16
3892,3892,52.5,60.5,0.1303050419899142,0.2687844318368361,0.4837734351570036,1.544680317431448,2.318971512514052,3.7285182394043135,5.107414293503971,6.342978913008517,7.114861598461675,3892,52.5,60.5,16
3893,3893,53.5,60.5,0.1436157660774777,0.2943048088246741,0.5117978719365085,1.328276080264543,2.0658965883373432,3.167479973205514,3.898932587668927,4.943712794200557,6.282562249344548,3893,53.5,60.5,16
3894,3894,54.5,60.5,0.1501524931437916,0.3054592205291447,0.5164597640541942,1.5422124887905402,2.3517304921075586,3.4963777512335663,4.529130690839807,6.4784120003108345,5.938282090434539,3894,54.5,60.5,16
3895,3895,55.5,60.5,0.1655016964888108,0.3028624977277732,0.585292821575744,1.5844730940382374,2.3484258285901936,3.836321817844607,5.666516571769874,7.376898304114479,7.510073407499075,3895,55.5,60.5,16
3896,3896,56.5,60.5,0.1478098803636187,0.3542059705411209,0.6010231608117529,1.690563504025227,2.493996923674172,4.112396476378377,5.692148358555536,7.020198404962835,7.423469382082346,3896,56.5,60.5,16
3897,3897,57.5,60.5,0.1825826439525365,0.3999639891894198,0.8735884509443302,1.8236612311600653,3.038074755877552,3.810694378283644,6.036561309013939,7.535087540257161,7.452413723065753,3897,57.5,60.5,16
3898,3898,58.5,60.5,0.1683809328385727,0.3154963183135379,0.5850951568688989,1.4495329442112943,2.338826417392304,3.725211331351325,4.728198874265296,6.676586341117555,6.191925488243474,3898,58.5,60.5,16
3899,3899,59.5,60.5,0.1304706942755475,0.2109948687255542,0.3542423290067267,0.9294610088171248,1.282371438575476,1.846911043665864,2.1240477530339845,2.511385779606253,3.7420635022070607,3899,59.5,60.5,16
3900,3900,60.5,60.5,0.0370571585959429,0.0653949325153434,0.1166337975001819,0.3414198543355922,0.611956447661871,0.8891234470186832,1.273823203758968,1.207589238511038,2.115450797600243,3900,60.5,60.5,16
3901,3901,61.5,60.5,0.8621130186968653,1.49899456725624,2.8679827813693115,7.103725325076717,16.565942066194136,23.222304673899615,27.729594947577173,31.423754292239227,45.63308282664901,3901,61.5,60.5,16
3902,3902,62.5,60.5,0.7510914380425259,1.3726053086387238,2.3111310340970594,7.232057121092178,15.857331535916872,20.03876995966701,28.20951710328649,32.386865526843565,51.8315418104947,3902,62.5,60.5,16
3903,3903,63.5,60.5,0.4626900238634698,1.1207185271901368,2.521642233694664,6.557475886848592,12.723845259397484,20.291429255524854,23.383068272866677,32.61151397020915,44.7478422423612,3903,63.5,60.5,16
3904,3904,0.5,61.5,0.0165554129135404,0.034163530305035,0.0529160280455712,0.1342594823018104,0.2190667586942901,0.3066087749400797,0.5008874705975688,0.6940852760931882,0.811967120900041,3904,0.5,61.5,61
3905,3905,1.5,61.5,0.0173295005293449,0.0336792598543296,0.0551468542581583,0.1495843079322329,0.2456540225801809,0.3254450143993829,0.5113903176085677,0.799475105341646,0.8781407611548855,3905,1.5,61.5,61
3906,3906,2.5,61.5,0.0200437206561146,0.05186293431396,0.0626769178202305,0.1791635954985149,0.2466712287988326,0.4430528558517703,0.6155960052941063,0.8889137699124926,0.9629716075873872,3906,2.5,61.5,61
3907,3907,3.5,61.5,0.026655518361762,0.0690711890077168,0.072819807193017,0.1750108738085355,0.2904317964210515,0.4508992125454313,0.5718452475297725,0.897982720843317,1.024331108832029,3907,3.5,61.5,61
3908,3908,4.5,61.5,0.0298745007049071,0.0584547013397006,0.0935110216096151,0.2331586586649625,0.3863906771127766,0.5534907586277641,0.6367779178209341,0.9727943846682164,1.1087399853183129,3908,4.5,61.5,61
3909,3909,5.5,61.5,0.0337176820425727,0.0661914462096069,0.0951797175482336,0.241434973298395,0.4250686257688897,0.6348340683580542,0.930103310038717,1.333752762304155,1.5201516084346085,3909,5.5,61.5,61
3910,3910,6.5,61.5,0.0345960691640733,0.0647224131406475,0.0860585291364515,0.2497174503906268,0.592694123915478,0.958713824633741,1.254477986404024,1.6323998177701278,1.838218974515781,3910,6.5,61.5,61
3911,3911,7.5,61.5,0.0409420654659449,0.0744713657832106,0.118565777137027,0.3502129675936559,0.6180578437532047,0.9607565925061826,1.3653416148618829,1.7674601237338683,1.6855864613543137,3911,7.5,61.5,44
3912,3912,8.5,61.5,0.0279292556336611,0.0565306984635402,0.0921953128418372,0.3303280344244367,0.5394218036579964,0.8692114251323978,1.237106642816084,1.623041396762951,1.887665878581981,3912,8.5,61.5,44
3913,3913,9.5,61.5,0.0275392239227478,0.0600518908319496,0.1058588814532172,0.3213002987795161,0.5766885894174569,0.8302198366544731,1.112155065034098,1.6758001062012595,1.9513672321413964,3913,9.5,61.5,44
3914,3914,10.5,61.5,0.0077646572120031,0.0146775148416509,0.0209360220521049,0.0637161865315541,0.1099264198458856,0.1412099583462988,0.1809457075165976,0.2413931131696317,0.2989357445624567,3914,10.5,61.5,44
3915,3915,11.5,61.5,0.1259997036491036,0.2661314628901768,0.490605295226052,1.0839215441515,1.5956440613443308,2.5618844029050694,3.4108787532062004,4.425679732155049,5.6846895401757775,3915,11.5,61.5,44
3916,3916,12.5,61.5,0.1558122346682324,0.3232891222565512,0.6801070750500285,1.6627520832045866,2.7560777167437926,3.4895339652466744,5.138800133670077,6.916194446257124,8.34875041015034,3916,12.5,61.5,44
3917,3917,13.5,61.5,0.0944812005392416,0.1748733330544427,0.4190229682104446,1.139371298046531,1.7841555768815078,2.769758435460822,3.7260613484458815,5.272484592293887,6.325307630457508,3917,13.5,61.5,44
3918,3918,14.5,61.5,0.0855466295341209,0.1732584972957073,0.5599088677167906,1.3191108766686972,2.2110719284180336,3.2638554045885915,3.986813653215688,4.72014191722539,6.325215703523155,3918,14.5,61.5,44
3919,3919,15.5,61.5,0.089330622258431,0.1703479830953027,0.5965412792582038,1.195884983005473,1.9073374768474696,2.88001889155806,3.7044333822042703,4.376554022846175,5.302677016769832,3919,15.5,61.5,44
3920,3920,16.5,61.5,0.0994016258713845,0.1957984032951246,0.5219399277891675,1.268975021115008,2.310883096683662,2.9330267327028463,3.954669699715204,5.641661451692195,6.171531624943453,3920,16.5,61.5,93
3921,3921,17.5,61.5,0.1276981631765079,0.2124300023320944,0.4041947739255271,1.1257186863567696,1.4760373181406308,2.220815783349503,2.533149760410015,3.6075180598815577,4.890521848625542,3921,17.5,61.5,93
3922,3922,18.5,61.5,0.0732062575938415,0.1509032955780067,0.2293570977645007,0.6631632377307233,1.0456939790408335,1.4455242653685365,1.979254620899096,2.3159579486402144,3.3198733009194497,3922,18.5,61.5,93
3923,3923,19.5,61.5,0.1376178519716919,0.2536398830633435,0.5033554597010761,1.2327348671788292,1.903666922175864,2.414920872012451,3.7762931909454425,4.859617164144365,5.628610773642091,3923,19.5,61.5,93
3924,3924,20.5,61.5,0.1494977956302999,0.2548381845985954,0.5567081060685097,1.639905491534269,2.362777135289433,2.989111101725861,4.553730930974557,5.126694593741997,6.550242395944128,3924,20.5,61.5,93
3925,3925,21.5,61.5,0.1534948244321632,0.2731607705461493,0.6546397584444514,1.5182831496404303,2.564456658499876,3.581146429303541,5.784878418132579,6.048162463545676,6.943645678335654,3925,21.5,61.5,93
3926,3926,22.5,61.5,0.157303950119838,0.3061765285160751,0.7056972917880705,1.6261771421151905,2.6856983177097464,3.3732025428634187,4.99524185261984,6.059235996364482,6.8760187973547895,3926,22.5,61.5,93
3927,3927,23.5,61.5,0.1026494755356123,0.2449106708273916,0.4960333053981652,1.1983661523798064,1.813943389846733,2.832473410739898,3.699254639779211,4.93355423177537,5.435845779125559,3927,23.5,61.5,93
3928,3928,24.5,61.5,0.1303791313882198,0.2925324990302357,0.4804306243182766,1.115261159469659,1.6533065458950171,2.05345678198043,2.3047590602955554,2.4797999328820968,4.609848041532981,3928,24.5,61.5,93
3929,3929,25.5,61.5,0.0827249308707419,0.161903995063146,0.2464607776150141,0.9678578562319036,1.316503856430397,1.7627430272880904,2.041608458418478,2.226916035551881,3.864860297998941,3929,25.5,61.5,93
3930,3930,26.5,61.5,0.0385506856194309,0.076630872142108,0.1589176150743347,0.5755837818106905,1.0426974666292148,1.5296401099613226,1.7859560943468558,2.530652124379163,3.013411096058759,3930,26.5,61.5,93
3931,3931,27.5,61.5,0.0756065033131448,0.1470205758277512,0.2527286703855831,0.6880755184380725,1.2002411866488665,1.4584004681479443,1.8072567312380927,2.812363695920393,3.3845289703716896,3931,27.5,61.5,5
3932,3932,28.5,61.5,0.1800886577742606,0.3495841112795034,0.6758870457849896,1.8110446209906372,2.985112368796337,3.691208620545878,5.7584842429511545,7.575349579250417,7.163352985628943,3932,28.5,61.5,5
3933,3933,29.5,61.5,0.0989653577140805,0.2224385460493784,0.4984399147181728,1.492346047308416,2.7529059760929373,2.800142039428388,3.043103491576349,5.4721703174533465,5.112251668424677,3933,29.5,61.5,5
3934,3934,30.5,61.5,0.2270290513128506,0.4645146632115756,0.830906195538748,2.4001999008773294,3.8760148828549,4.355571563486787,5.442621757283535,5.844396491825566,6.651634877642868,3934,30.5,61.5,5
